timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line,log_score
2024-05-23 11:49:10,2,wrackdm17,0.0,Kill,2.0,1.0,6.0,Player_172.19.114.48,Player_172.19.137.208,MOD_ROCKET,2.0,1.0,Player_172.19.114.48,1.0,2024-05-23 11:49:10: \x08 \x08Kill: 2 1 6: Player_172.19.114.48 killed Player_172.19.137.208 by MOD_ROCKET\x08 \x08PlayerScore: 2 1: Player_172.19.114.48 now has 1 points\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2,1.0
2024-05-23 11:49:24,2,wrackdm17,0.0,Kill,2.0,4.0,6.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET,2.0,2.0,Player_172.19.114.48,2.0,2024-05-23 11:49:24: \x08 \x08Kill: 2 4 6: Player_172.19.114.48 killed Player_172.19.116.18 by MOD_ROCKET\x08 \x08PlayerScore: 2 2: Player_172.19.114.48 now has 2 points\x08 \x08PlayerScore: 2 3: Player_172.19.114.48 now has 3 points\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 4 2 1: Client 4 got award 2\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1,3.0
2024-05-23 11:49:24,2,wrackdm17,0.0,Kill,2.0,5.0,7.0,Player_172.19.114.48,Player_172.19.120.104,MOD_ROCKET_SPLASH,2.0,3.0,Player_172.19.114.48,3.0,2024-05-23 11:49:24: \x08 \x08Kill: 2 5 7: Player_172.19.114.48 killed Player_172.19.120.104 by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 2 2: Player_172.19.114.48 now has 2 points\x08 \x08PlayerScore: 2 3: Player_172.19.114.48 now has 3 points\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 4 2 1: Client 4 got award 2\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1,3.0
2024-05-23 11:49:26,2,wrackdm17,0.0,Kill,2.0,3.0,22.0,Player_172.19.114.48,Player_172.19.119.51,MOD_TRIGGER_HURT,2.0,4.0,Player_172.19.114.48,4.0,2024-05-23 11:49:26: \x08 \x08Kill: 2 3 22: Player_172.19.114.48 killed Player_172.19.119.51 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 2 4: Player_172.19.114.48 now has 4 points\x08 \x08Challenge: 2 214 1: Client 2 got award 214\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2\x08 \x08Challenge: 2 302 1: Client 2 got award 302,4.0
2024-05-23 11:49:38,2,wrackdm17,0.0,Kill,2.0,4.0,6.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET,2.0,5.0,Player_172.19.114.48,5.0,2024-05-23 11:49:38: \x08 \x08Kill: 2 4 6: Player_172.19.114.48 killed Player_172.19.116.18 by MOD_ROCKET\x08 \x08PlayerScore: 2 5: Player_172.19.114.48 now has 5 points\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 4 2 1: Client 4 got award 2,5.0
2024-05-23 11:49:49,2,wrackdm17,0.0,Kill,2.0,5.0,22.0,Player_172.19.114.48,Player_172.19.120.104,MOD_TRIGGER_HURT,2.0,6.0,Player_172.19.114.48,6.0,2024-05-23 11:49:49: \x08 \x08Kill: 2 5 22: Player_172.19.114.48 killed Player_172.19.120.104 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 2 6: Player_172.19.114.48 now has 6 points\x08 \x08Challenge: 2 214 1: Client 2 got award 214\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 5 2 1: Client 5 got award 2,6.0
2024-05-23 11:50:07,2,wrackdm17,0.0,Kill,2.0,6.0,6.0,Player_172.19.114.48,Player_172.19.117.18,MOD_ROCKET,2.0,7.0,Player_172.19.114.48,7.0,2024-05-23 11:50:07: \x08 \x08Kill: 2 6 6: Player_172.19.114.48 killed Player_172.19.117.18 by MOD_ROCKET\x08 \x08PlayerScore: 2 7: Player_172.19.114.48 now has 7 points\x08 \x08Challenge: 2 205 1: Client 2 got award 205\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 6 2 1: Client 6 got award 2,7.0
2024-05-23 11:50:19,2,wrackdm17,0.0,Kill,2.0,4.0,22.0,Player_172.19.114.48,Player_172.19.116.18,MOD_TRIGGER_HURT,2.0,8.0,Player_172.19.114.48,8.0,2024-05-23 11:50:19: \x08 \x08Kill: 2 4 22: Player_172.19.114.48 killed Player_172.19.116.18 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 2 8: Player_172.19.114.48 now has 8 points\x08 \x08Challenge: 2 214 1: Client 2 got award 214\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 4 2 1: Client 4 got award 2,8.0
2024-05-23 11:50:38,2,wrackdm17,0.0,Kill,2.0,5.0,4.0,Player_172.19.114.48,Player_172.19.120.104,MOD_GRENADE,2.0,9.0,Player_172.19.114.48,9.0,2024-05-23 11:50:38: \x08 \x08Kill: 2 5 4: Player_172.19.114.48 killed Player_172.19.120.104 by MOD_GRENADE\x08 \x08PlayerScore: 2 9: Player_172.19.114.48 now has 9 points\x08 \x08Challenge: 2 204 1: Client 2 got award 204\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 5 2 1: Client 5 got award 2,9.0
2024-05-23 11:50:45,2,wrackdm17,0.0,Kill,2.0,1.0,4.0,Player_172.19.114.48,Player_172.19.137.208,MOD_GRENADE,2.0,10.0,Player_172.19.114.48,10.0,2024-05-23 11:50:45: \x08 \x08Kill: 2 1 4: Player_172.19.114.48 killed Player_172.19.137.208 by MOD_GRENADE\x08 \x08PlayerScore: 2 10: Player_172.19.114.48 now has 10 points\x08 \x08PlayerScore: 2 11: Player_172.19.114.48 now has 11 points\x08 \x08Challenge: 2 204 1: Client 2 got award 204\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2\x08 \x08Challenge: 2 204 1: Client 2 got award 204\x08 \x08Challenge: 2 1 1: Client 2 got award 1,11.0
